1342093982.013230	[TX->enabled]
1342093995.453594	[TX->]
1342093995.453643	[TX->enabled]
1342093996.649819	[RX->enabled]
1342094010.389578	[TX->]
1342094010.389625	[TX->enabled]
1342094011.585327	[RX->enabled]
1342094012.748085	[RX->]
1342094020.951377	[RX->]
1342094021.351715	[TX->]
1342094021.351767	[TX->enabled]
1342094022.548669	[RX->enabled]
1342094032.695054	[RX->]
1342094033.095355	[TX->]
1342094033.095413	[TX->enabled]
1342094034.091956	[RX->enabled]
1342094035.696116	[Discard->TX]
1342094041.456216	[RX->]
1342094041.856509	[TX->]
1342094041.856564	[TX->enabled]
1342094042.786309	[RX->enabled]
1342094042.788393	[Discard->TX]
1342094042.788526	[Discard->TX]
1342094056.468151	[TX->]
1342094056.468207	[TX->enabled]
1342094057.397809	[RX->enabled]
1342094058.396074	[RX->]
1342094067.736315	[TX->]
1342094067.736340	[TX->enabled]
1342094070.366228	[RX->enabled]
1342094071.364071	[RX->]
1342094071.364368	[Discard->TX]
1342094097.091195	[TX->]
1342094097.091230	[TX->enabled]
1342094098.921152	[RX->enabled]
1342094099.819062	[RX->]
1342094105.411050	[RX->]
1342094105.811355	[TX->]
1342094105.811412	[TX->enabled]
1342094106.741407	[RX->enabled]
1342094109.499064	[RX->]
1342094109.899410	[TX->]
1342094109.899468	[TX->enabled]
1342094110.895539	[RX->enabled]
1342094112.499163	[Discard->TX]
1342094118.500214	[TX->]
1342094118.500274	[TX->enabled]
1342094119.495806	[RX->enabled]
1342094120.495054	[RX->]
1342094130.504706	[TX->]
1342094130.504736	[TX->enabled]
1342094131.434199	[RX->enabled]
1342094132.332092	[RX->]
1342094132.332291	[Discard->TX]
1342094136.003026	[RX->]
1342094136.403283	[TX->]
1342094136.403340	[TX->enabled]
1342094137.400370	[RX->enabled]
1342094139.004235	[Discard->TX]
1342094142.944676	[RX->]
1342094143.344953	[TX->]
1342094143.345007	[TX->enabled]
1342094144.174615	[RX->enabled]
1342094145.204170	[Discard->TX]
1342094149.055111	[RX->]
1342094149.455438	[TX->]
1342094149.455493	[TX->enabled]
1342094150.384797	[RX->enabled]
1342094150.386874	[Discard->TX]
1342094150.387003	[Discard->TX]
1342094164.067381	[TX->]
1342094164.067405	[TX->enabled]
1342094164.997244	[RX->enabled]
1342094165.991044	[RX->]
1342094191.887203	[TX->]
1342094191.887258	[TX->enabled]
1342094194.516214	[RX->enabled]
1342094195.512074	[RX->]
1342094195.512343	[Discard->TX]
1342094237.411163	[TX->]
1342094237.411218	[TX->enabled]
1342094239.240633	[RX->enabled]
1342094240.135039	[RX->]
1342094249.815227	[RX->]
1342094250.215468	[TX->]
1342094250.215522	[TX->enabled]
1342094251.212091	[RX->enabled]
1342094253.016237	[Discard->TX]
1342094259.016227	[TX->]
1342094259.016255	[TX->enabled]
1342094260.013340	[RX->enabled]
1342094261.011062	[RX->]
1342094270.603369	[RX->]
1342094271.003680	[TX->]
1342094271.003738	[TX->enabled]
1342094271.933756	[RX->enabled]
1342094271.935726	[Discard->TX]
1342094283.227136	[RX->]
1342094283.627493	[TX->]
1342094283.627548	[TX->enabled]
1342094284.457163	[RX->enabled]
1342094289.023067	[RX->]
1342094289.423342	[TX->]
1342094289.423400	[TX->enabled]
1342094290.420307	[RX->enabled]
1342094293.024245	[TX->]
1342094293.024297	[TX->enabled]
1342094294.021431	[RX->enabled]
1342094295.020078	[RX->]
1342094302.075091	[RX->]
1342094302.475368	[TX->]
1342094302.475425	[TX->enabled]
1342094303.404751	[RX->enabled]
1342094303.406850	[Discard->TX]
1342094303.407034	[Discard->TX]
1342094317.088155	[TX->]
1342094317.088188	[TX->enabled]
1342094318.018208	[RX->enabled]
1342094319.011066	[RX->]
1342094343.036312	[TX->]
1342094343.036339	[TX->enabled]
1342094345.666058	[RX->enabled]
1342094346.659068	[RX->]
1342094346.659332	[Discard->TX]
1342094363.496899	[TX->]
1342094363.496924	[TX->enabled]
1342094364.993780	[RX->enabled]
1342094364.995758	[Discard->TX]
1342094365.788770	[RX->]
1342094386.732193	[TX->]
1342094386.732248	[TX->enabled]
1342094388.562515	[RX->enabled]
1342094389.460411	[RX->]
1342094399.143062	[RX->]
1342094399.543341	[TX->]
1342094399.543382	[TX->enabled]
1342094400.539902	[RX->enabled]
1342094402.743163	[Discard->TX]
1342094408.743228	[TX->]
1342094408.743280	[TX->enabled]
1342094409.740304	[RX->enabled]
1342094410.735063	[RX->]
1342094419.915130	[RX->]
1342094420.315398	[TX->]
1342094420.315454	[TX->enabled]
1342094421.245579	[RX->enabled]
1342094421.247568	[Discard->TX]
1342094426.716185	[TX->]
1342094426.716236	[TX->enabled]
1342094427.645775	[RX->enabled]
1342094428.543046	[RX->]
1342094428.543243	[Discard->TX]
1342094432.211045	[RX->]
1342094432.611322	[TX->]
1342094432.611373	[TX->enabled]
1342094433.606995	[RX->enabled]
1342094435.211079	[Discard->TX]
1342094441.411073	[TX->]
1342094441.411123	[TX->enabled]
1342094442.408265	[RX->enabled]
1342094443.407066	[RX->]
1342094453.416713	[TX->]
1342094453.416736	[TX->enabled]
1342094454.346651	[RX->enabled]
1342094455.243059	[RX->]
1342094455.243236	[Discard->TX]
1342094459.915038	[RX->]
1342094460.315353	[TX->]
1342094460.315408	[TX->enabled]
1342094461.311887	[RX->enabled]
1342094463.516179	[Discard->TX]
1342094465.623109	[RX->]
1342094466.023393	[TX->]
1342094466.023444	[TX->enabled]
1342094466.853078	[RX->enabled]
1342094469.516138	[TX->]
1342094469.516186	[TX->enabled]
1342094470.513174	[RX->enabled]
1342094471.507041	[RX->]
1342094481.516281	[TX->]
1342094481.516305	[TX->enabled]
1342094482.446566	[RX->enabled]
1342094483.343051	[RX->]
1342094483.343247	[Discard->TX]
1342094489.012054	[RX->]
1342094489.412350	[TX->]
1342094489.412406	[TX->enabled]
1342094490.407892	[RX->enabled]
1342094492.011209	[Discard->TX]
1342094498.011467	[TX->]
1342094498.013289	[TX->enabled]
1342094499.010080	[RX->enabled]
1342094500.003057	[RX->]
1342094510.012355	[TX->]
1342094510.012383	[TX->enabled]
1342094510.942484	[RX->enabled]
1342094511.835054	[RX->]
1342094511.835298	[Discard->TX]
1342094515.503065	[RX->]
1342094515.903350	[TX->]
1342094515.903408	[TX->enabled]
1342094516.899669	[RX->enabled]
1342094519.504114	[TX->]
1342094519.504162	[TX->enabled]
1342094520.500805	[RX->enabled]
1342094521.496075	[RX->]
1342094528.568105	[RX->]
1342094528.968359	[TX->]
1342094528.968415	[TX->enabled]
1342094529.898113	[RX->enabled]
1342094529.900180	[Discard->TX]
1342094529.900352	[Discard->TX]
1342094534.103117	[RX->]
1342094534.503399	[TX->]
1342094534.503454	[TX->enabled]
1342094535.333313	[RX->enabled]
1342094543.580201	[TX->]
1342094543.580255	[TX->enabled]
1342094544.509575	[RX->enabled]
1342094545.503063	[RX->]
1342094563.287096	[RX->]
1342094563.687421	[TX->]
