1342093987.278213	[TX->enabled]
1342094004.906241	[TX->]
1342094004.906324	[TX->enabled]
1342094006.103337	[RX->enabled]
1342094011.394283	[RX->]
1342094011.794806	[TX->]
1342094011.794886	[TX->enabled]
1342094012.987337	[RX->enabled]
1342094014.218266	[Discard->TX]
1342094019.994256	[TX->]
1342094019.994351	[TX->enabled]
1342094021.191345	[RX->enabled]
1342094022.354295	[RX->]
1342094031.940610	[TX->]
1342094031.940652	[TX->enabled]
1342094032.766359	[RX->enabled]
1342094033.898270	[RX->]
1342094033.898983	[Discard->TX]
1342094033.899275	[Discard->TX]
1342094039.794453	[TX->]
1342094039.794540	[TX->enabled]
1342094041.516355	[RX->enabled]
1342094042.594263	[RX->]
1342094057.206265	[RX->]
1342094057.606809	[TX->]
1342094057.606894	[TX->enabled]
1342094058.432357	[RX->enabled]
1342094070.174414	[RX->]
1342094070.575179	[TX->]
1342094070.575292	[TX->enabled]
1342094071.401360	[RX->enabled]
1342094098.730365	[RX->]
1342094099.132602	[TX->]
1342094099.132685	[TX->enabled]
1342094099.958365	[RX->enabled]
1342094099.960416	[Discard->TX]
1342094104.722457	[TX->]
1342094104.722541	[TX->enabled]
1342094105.548364	[RX->enabled]
1342094106.550264	[RX->]
1342094108.746999	[TX->]
1342094108.747058	[TX->enabled]
1342094109.573361	[RX->enabled]
1342094110.706287	[RX->]
1342094110.707089	[Discard->TX]
1342094110.707455	[Discard->TX]
1342094119.306308	[RX->]
1342094119.707024	[TX->]
1342094119.707108	[TX->enabled]
1342094120.533363	[RX->enabled]
1342094120.898559	[Discard->TX]
1342094131.242294	[RX->]
1342094131.643160	[TX->]
1342094131.643255	[TX->enabled]
1342094132.469373	[RX->enabled]
1342094132.471406	[Discard->TX]
1342094135.250390	[TX->]
1342094135.250464	[TX->enabled]
1342094136.076368	[RX->enabled]
1342094137.210269	[RX->]
1342094137.211136	[Discard->TX]
1342094137.211428	[Discard->TX]
1342094141.282526	[TX->]
1342094141.282599	[TX->enabled]
1342094143.004378	[RX->enabled]
1342094143.982244	[RX->]
1342094147.394455	[TX->]
1342094147.394530	[TX->enabled]
1342094149.120377	[RX->enabled]
1342094150.194265	[RX->]
1342094164.806249	[RX->]
1342094165.206709	[TX->]
1342094165.206795	[TX->enabled]
1342094166.032382	[RX->enabled]
1342094194.326544	[RX->]
1342094194.727087	[TX->]
1342094194.727172	[TX->enabled]
1342094195.553390	[RX->enabled]
1342094239.050352	[RX->]
1342094239.452686	[TX->]
1342094239.452771	[TX->enabled]
1342094240.278395	[RX->enabled]
1342094240.280424	[Discard->TX]
1342094249.067306	[TX->]
1342094249.067370	[TX->enabled]
1342094249.893395	[RX->enabled]
1342094249.895424	[Discard->TX]
1342094251.022358	[RX->]
1342094251.023256	[Discard->TX]
1342094251.023538	[Discard->TX]
1342094259.826273	[RX->]
1342094260.226813	[TX->]
1342094260.226896	[TX->enabled]
1342094261.052399	[RX->enabled]
1342094261.218571	[Discard->TX]
1342094269.922391	[TX->]
1342094269.922477	[TX->enabled]
1342094270.748402	[RX->enabled]
1342094271.746261	[RX->]
1342094281.570661	[TX->]
1342094281.570713	[TX->enabled]
1342094283.296406	[RX->enabled]
1342094284.270241	[RX->]
1342094285.272309	[Discard->TX]
1342094288.274476	[TX->]
1342094288.274560	[TX->enabled]
1342094289.100402	[RX->enabled]
1342094290.230286	[RX->]
1342094290.231030	[Discard->TX]
1342094290.231325	[Discard->TX]
1342094293.834295	[RX->]
1342094294.234999	[TX->]
1342094294.235090	[TX->enabled]
1342094295.061401	[RX->enabled]
1342094300.418703	[TX->]
1342094300.418755	[TX->enabled]
1342094302.144415	[RX->enabled]
1342094303.218261	[RX->]
1342094317.830253	[RX->]
1342094318.230718	[TX->]
1342094318.230801	[TX->enabled]
1342094319.056411	[RX->enabled]
1342094345.478458	[RX->]
1342094345.879020	[TX->]
1342094345.879104	[TX->enabled]
1342094346.705414	[RX->enabled]
1342094364.806326	[RX->]
1342094365.206806	[TX->]
1342094365.206889	[TX->enabled]
1342094366.032418	[RX->enabled]
1342094388.378463	[RX->]
1342094388.780791	[TX->]
1342094388.780877	[TX->enabled]
