1342029607.093389	[TX->enabled]
1342029611.586209	[TX->]
1342029611.586257	[TX->enabled]
1342029611.872628	[RX->enabled]
1342029617.155747	[RX->]
1342029617.556046	[TX->]
1342029617.556104	[TX->enabled]
1342029617.842855	[RX->enabled]
1342029676.171736	[RX->]
1342029676.572039	[TX->]
1342029676.572097	[TX->enabled]
1342029676.833763	[RX->enabled]
1342029679.371847	[TX->]
1342029679.371904	[TX->enabled]
1342029679.633856	[RX->enabled]
1342029679.975715	[RX->]
1342029698.034192	[TX->]
1342029698.034227	[TX->enabled]
1342029698.382466	[RX->enabled]
1342029698.715766	[RX->]
1342029700.127709	[RX->]
1342029700.528171	[TX->]
1342029700.528231	[TX->enabled]
1342029700.783525	[RX->enabled]
1342029700.785535	[Discard->TX]
1342029701.947819	[TX->]
1342029701.947869	[TX->enabled]
1342029702.240605	[RX->enabled]
1342029702.587708	[RX->]
1342029702.589128	[Discard->TX]
1342029703.987705	[RX->]
1342029704.388059	[TX->]
1342029704.388123	[TX->enabled]
1342029704.653672	[RX->enabled]
1342029704.655732	[Discard->TX]
1342029707.736173	[TX->]
1342029707.736222	[TX->enabled]
1342029708.027762	[RX->enabled]
1342029708.375748	[RX->]
1342029708.378113	[Discard->TX]
1342029708.503353	[Discard->TX]
1342029709.655718	[RX->]
1342029710.056055	[TX->]
1342029710.056125	[TX->enabled]
1342029710.321852	[RX->enabled]
1342029710.323849	[Discard->TX]
1342029713.287866	[TX->]
1342029713.287915	[TX->enabled]
1342029713.572943	[RX->enabled]
1342029713.935786	[RX->]
1342029713.936024	[Discard->TX]
1342029713.936298	[Discard->TX]
1342029715.083871	[RX->]
1342029715.484350	[TX->]
1342029715.484411	[TX->enabled]
1342029715.750028	[RX->enabled]
1342029715.752021	[Discard->TX]
1342029718.376826	[TX->]
1342029718.376872	[TX->enabled]
1342029718.661099	[RX->enabled]
1342029718.999702	[RX->]
1342029719.001619	[Discard->TX]
1342029719.001758	[Discard->TX]
1342029720.045874	[RX->]
1342029720.446171	[TX->]
1342029720.446214	[TX->enabled]
1342029720.712178	[RX->enabled]
1342029720.714178	[Discard->TX]
1342029723.080277	[TX->]
1342029723.080308	[TX->enabled]
1342029723.354305	[RX->enabled]
1342029723.703722	[RX->]
1342029723.703989	[Discard->TX]
1342029723.704098	[Discard->TX]
1342029724.619698	[RX->]
1342029725.020108	[TX->]
1342029725.020166	[TX->enabled]
1342029725.286338	[RX->enabled]
1342029725.288376	[Discard->TX]
1342029727.447837	[TX->]
1342029727.447894	[TX->enabled]
1342029727.747419	[RX->enabled]
1342029728.083821	[RX->]
1342029728.484961	[TX->]
1342029728.485018	[TX->enabled]
1342029728.738447	[RX->enabled]
1342029728.740452	[Discard->TX]
1342029729.245548	[TX->]
1342029729.245597	[TX->enabled]
1342029729.546467	[RX->enabled]
1342029729.883862	[RX->]
1342029729.884056	[Discard->TX]
1342029731.527896	[TX->]
1342029731.527923	[TX->enabled]
1342029731.828554	[RX->enabled]
1342029732.171701	[RX->]
1342029733.085127	[TX->]
1342029733.086891	[TX->enabled]
1342029733.348608	[RX->enabled]
1342029733.679701	[RX->]
1342029734.555704	[RX->]
1342029734.956516	[TX->]
1342029734.956578	[TX->enabled]
1342029735.269659	[RX->enabled]
1342029735.627831	[Discard->TX]
1342029737.771872	[TX->]
1342029737.771929	[TX->enabled]
1342029738.084747	[RX->enabled]
1342029738.423736	[RX->]
1342029746.799837	[RX->]
1342029747.200319	[TX->]
1342029747.200383	[TX->enabled]
1342029747.454045	[RX->enabled]
1342029747.456091	[Discard->TX]
1342029747.783709	[RX->]
1342029747.812024	[Discard->TX]
1342029749.835820	[TX->]
1342029749.835873	[TX->enabled]
1342029750.115123	[RX->enabled]
1342029750.443712	[RX->]
1342029751.271687	[RX->]
1342029751.672123	[TX->]
1342029751.672182	[TX->enabled]
1342029751.976200	[RX->enabled]
1342029751.978292	[Discard->TX]
1342029752.240938	[TX->]
1342029752.240988	[TX->enabled]
1342029752.692229	[RX->enabled]
1342029753.027708	[RX->]
1342029753.428010	[TX->]
1342029753.428074	[TX->enabled]
1342029753.682258	[RX->enabled]
1342029762.651703	[RX->]
1342029763.052008	[TX->]
1342029763.052066	[TX->enabled]
1342029763.313571	[RX->enabled]
1342029765.651810	[TX->]
1342029765.651867	[TX->enabled]
1342029765.913652	[RX->enabled]
1342029766.255764	[RX->]
1342029784.313165	[TX->]
1342029784.313249	[TX->enabled]
1342029784.662258	[RX->enabled]
1342029784.991706	[RX->]
1342029800.675878	[RX->]
1342029801.076448	[TX->]
1342029801.076500	[TX->enabled]
1342029801.329804	[RX->enabled]
1342029801.331802	[Discard->TX]
1342029802.495825	[TX->]
1342029802.495871	[TX->enabled]
1342029802.788840	[RX->enabled]
1342029803.135753	[RX->]
1342029803.537316	[TX->]
1342029803.537371	[TX->enabled]
1342029803.828874	[RX->enabled]
1342029804.851918	[TX->]
1342029804.851941	[TX->enabled]
1342029805.143927	[RX->enabled]
1342029805.487715	[RX->]
1342029818.795711	[RX->]
1342029819.236844	[TX->]
1342029819.236907	[TX->enabled]
1342029819.490390	[RX->enabled]
1342029819.492387	[Discard->TX]
1342029820.511832	[TX->]
1342029820.511879	[TX->enabled]
1342029820.796766	[RX->enabled]
1342029821.127706	[RX->]
1342029834.967725	[RX->]
1342029835.368088	[TX->]
1342029835.368147	[TX->enabled]
1342029835.621890	[RX->enabled]
1342029835.623936	[Discard->TX]
1342029836.427841	[TX->]
1342029836.427890	[TX->enabled]
1342029836.711908	[RX->enabled]
1342029837.051710	[RX->]
1342029837.452172	[TX->]
1342029837.452231	[TX->enabled]
1342029837.725982	[RX->enabled]
1342029838.391823	[TX->]
1342029838.391902	[TX->enabled]
1342029838.666012	[RX->enabled]
1342029839.007712	[RX->]
1342029850.091717	[RX->]
1342029850.492192	[TX->]
1342029850.492249	[TX->enabled]
1342029850.755402	[RX->enabled]
1342029851.320127	[TX->]
1342029851.320177	[TX->enabled]
1342029851.583402	[RX->enabled]
1342029851.926215	[RX->]
1342029862.175797	[RX->]
1342029862.576912	[TX->]
1342029862.576970	[TX->enabled]
1342029862.877802	[RX->enabled]
1342029863.303853	[TX->]
1342029863.303906	[TX->enabled]
1342029863.604794	[RX->enabled]
1342029863.947715	[RX->]
1342029865.823715	[RX->]
1342029866.224054	[TX->]
1342029866.224107	[TX->enabled]
1342029866.485902	[RX->enabled]
1342029866.819689	[RX->]
1342029877.035721	[RX->]
1342029877.436571	[TX->]
1342029877.436635	[TX->enabled]
1342029877.749277	[RX->enabled]
1342029878.091924	[TX->]
1342029878.091950	[TX->enabled]
1342029878.404260	[RX->enabled]
1342029878.743714	[RX->]
1342029893.931772	[RX->]
1342029894.332341	[TX->]
1342029894.332400	[TX->enabled]
1342029894.585821	[RX->enabled]
1342029894.587815	[Discard->TX]
1342029894.915699	[RX->]
1342029894.936768	[Discard->TX]
1342029896.943858	[TX->]
1342029896.943910	[TX->enabled]
1342029897.222886	[RX->enabled]
1342029897.551770	[RX->]
1342029906.911711	[RX->]
1342029907.312128	[TX->]
1342029907.312188	[TX->enabled]
1342029907.616221	[RX->enabled]
1342029907.618282	[Discard->TX]
1342029907.867913	[Discard->TX]
1342029907.983709	[RX->]
1342029909.780939	[TX->]
1342029909.780965	[TX->enabled]
1342029910.181331	[RX->enabled]
1342029910.515721	[RX->]
1342029910.515925	[Discard->TX]
1342029919.031698	[RX->]
1342029919.431980	[TX->]
1342029919.432034	[TX->enabled]
1342029919.685638	[RX->enabled]
1342029923.143740	[RX->]
1342029923.544028	[TX->]
1342029923.544087	[TX->enabled]
1342029923.805727	[RX->enabled]
1342029927.543881	[TX->]
1342029927.543935	[TX->enabled]
1342029927.805887	[RX->enabled]
1342029928.147716	[RX->]
1342029946.201132	[TX->]
1342029946.201191	[TX->enabled]
1342029946.548512	[RX->enabled]
1342029946.879776	[RX->]
1342029962.079716	[RX->]
1342029962.480241	[TX->]
1342029962.480301	[TX->enabled]
1342029962.734032	[RX->enabled]
1342029962.736033	[Discard->TX]
1342029963.899865	[TX->]
1342029963.899939	[TX->enabled]
1342029964.193073	[RX->enabled]
1342029964.539717	[RX->]
1342029964.541123	[Discard->TX]
1342029966.279126	[TX->]
1342029966.279175	[TX->enabled]
1342029966.571166	[RX->enabled]
1342029966.923718	[RX->]
1342029966.964806	[Discard->TX]
1342029967.051672	[TX->]
1342029967.051701	[TX->enabled]
1342029967.336189	[RX->enabled]
1342029967.699441	[RX->]
1342029967.699953	[Discard->TX]
1342029967.700054	[Discard->TX]
1342029969.187905	[TX->]
1342029969.187933	[TX->enabled]
1342029969.471250	[RX->enabled]
1342029969.811715	[RX->]
1342029969.812035	[Discard->TX]
1342029971.179831	[TX->]
1342029971.179880	[TX->enabled]
1342029971.453302	[RX->enabled]
1342029971.799764	[RX->]
1342029971.800268	[Discard->TX]
1342029973.055841	[TX->]
1342029973.055894	[TX->enabled]
1342029973.318367	[RX->enabled]
1342029973.651713	[RX->]
1342029973.652843	[Discard->TX]
1342029974.807838	[TX->]
1342029974.807884	[TX->enabled]
1342029975.108438	[RX->enabled]
1342029975.447713	[RX->]
1342029975.447902	[Discard->TX]
1342029977.119919	[TX->]
1342029977.119944	[TX->enabled]
1342029977.420496	[RX->enabled]
1342029977.763770	[RX->]
1342029978.447813	[TX->]
1342029978.447864	[TX->enabled]
1342029978.709507	[RX->enabled]
1342029979.039708	[RX->]
1342029987.687720	[RX->]
1342029988.088550	[TX->]
1342029988.088610	[TX->enabled]
1342029988.402568	[RX->enabled]
1342029988.731711	[RX->]
1342030004.711784	[RX->]
1342030005.112340	[TX->]
1342030005.112405	[TX->enabled]
1342030005.366393	[RX->enabled]
1342030005.368392	[Discard->TX]
1342030005.695773	[RX->]
1342030005.963811	[Discard->TX]
1342030008.467829	[TX->]
1342030008.467878	[TX->enabled]
1342030008.746525	[RX->enabled]
1342030009.075714	[RX->]
1342030016.795733	[RX->]
1342030017.196153	[TX->]
1342030017.196216	[TX->enabled]
1342030017.499883	[RX->enabled]
1342030017.501856	[Discard->TX]
1342030017.871706	[RX->]
1342030019.376002	[TX->]
1342030019.376028	[TX->enabled]
1342030019.776870	[RX->enabled]
1342030020.107712	[RX->]
1342030020.508023	[TX->]
1342030020.508080	[TX->enabled]
1342030020.761915	[RX->enabled]
1342030029.735715	[RX->]
1342030030.136024	[TX->]
1342030030.136082	[TX->enabled]
1342030030.398176	[RX->enabled]
1342030030.727705	[RX->]
1342030048.783659	[TX->]
1342030048.783720	[TX->enabled]
1342030049.131837	[RX->enabled]
1342030049.463707	[RX->]
1342030063.071713	[RX->]
1342030063.472199	[TX->]
1342030063.472244	[TX->enabled]
1342030063.726296	[RX->enabled]
